ACCOUNT_NO,PARCEL_NO,LAND_ACT,IMPV_ACT,LAND_ASS,IMPV_ASS
"R422587","567702212031",320.0000,0.0000,90.0000,0.0000
"R422588","567702212032",320.0000,0.0000,90.0000,0.0000
"R422589","567702212033",320.0000,0.0000,90.0000,0.0000
"R422590","567702212034",320.0000,0.0000,90.0000,0.0000
"R422591","567702212035",300.0000,0.0000,80.0000,0.0000
"R422592","567702213001",350.0000,0.0000,90.0000,0.0000
"R422593","567702213002",280.0000,0.0000,80.0000,0.0000
"R422594","567702213003",280.0000,0.0000,80.0000,0.0000
"R422595","567702213004",280.0000,0.0000,80.0000,0.0000
"R422596","567702213005",280.0000,0.0000,80.0000,0.0000
"R422597","567702213006",280.0000,0.0000,80.0000,0.0000
"R422598","567702213007",280.0000,0.0000,80.0000,0.0000
"R422599","567702213008",280.0000,0.0000,80.0000,0.0000
"R422600","567702213009",280.0000,0.0000,80.0000,0.0000
"R422601","567702213010",280.0000,0.0000,80.0000,0.0000
"R422602","567702213011",280.0000,0.0000,80.0000,0.0000
"R422603","567702213012",280.0000,0.0000,80.0000,0.0000
"R422604","567702213013",280.0000,0.0000,80.0000,0.0000
"R422605","567702213014",280.0000,0.0000,80.0000,0.0000
"R422606","567702213015",270.0000,0.0000,70.0000,0.0000
"R422607","567702213016",660.0000,0.0000,180.0000,0.0000
"R422608","567702213017",180.0000,0.0000,50.0000,0.0000
"R422609","567702213018",210.0000,0.0000,60.0000,0.0000
"R422610","567702213019",240.0000,0.0000,60.0000,0.0000
"R422611","567702213020",240.0000,0.0000,60.0000,0.0000
"R422612","567702213021",240.0000,0.0000,60.0000,0.0000
"R422613","567702213022",240.0000,0.0000,60.0000,0.0000
"R422614","567702213023",240.0000,0.0000,60.0000,0.0000
"R422615","567702213024",240.0000,0.0000,60.0000,0.0000
"R422616","567702213025",240.0000,0.0000,60.0000,0.0000
"R422617","567702213026",240.0000,0.0000,60.0000,0.0000
"R422619","566522204001",264880.0000,1285550.0000,16560.0000,80350.0000
"R422620","566521422002",221250.0000,406590.0000,13830.0000,25410.0000
"R422624","566522205006",264380.0000,626930.0000,16520.0000,39180.0000
"R422625","566522205007",245630.0000,1303010.0000,15350.0000,81440.0000
"R422626","566521423022",245630.0000,569770.0000,15350.0000,35610.0000
"R422627","566522306011",264380.0000,780900.0000,16520.0000,48810.0000
"R422628","566522306012",264380.0000,485600.0000,16520.0000,30350.0000
"R422629","566522206013",375000.0000,1478590.0000,23440.0000,92410.0000
"R422630","566522206014",264380.0000,694600.0000,16520.0000,43410.0000
"R422631","566522207009",238130.0000,905860.0000,14880.0000,56620.0000
"R422632","566521400126",9900.0000,0.0000,2670.0000,0.0000
"R422633","566521400127",9900.0000,0.0000,2670.0000,0.0000
"R422634","566521400125",843750.0000,0.0000,227810.0000,0.0000
"R422640","566521422003",221250.0000,0.0000,59740.0000,0.0000
"R422641","566521422004",221250.0000,759930.0000,13830.0000,47500.0000
"R422642","566521422005",221250.0000,887240.0000,13830.0000,55450.0000
"R422643","566521422006",238130.0000,1130280.0000,14880.0000,70640.0000
"R422644","566521422007",238130.0000,886990.0000,14880.0000,55440.0000
"R422645","566521422008",238130.0000,1064020.0000,14880.0000,66500.0000
"R422646","566521422009",238130.0000,641180.0000,14880.0000,40070.0000
"R422647","566521423001",221250.0000,677840.0000,13830.0000,42370.0000
"R422648","566521423002",221250.0000,0.0000,59740.0000,0.0000
"R422649","566521423003",221250.0000,484490.0000,13830.0000,30280.0000
"R422650","566521423004",221250.0000,914700.0000,13830.0000,57170.0000
"R422651","566521423005",183750.0000,539090.0000,11480.0000,33690.0000
"R422652","566521423006",183750.0000,547660.0000,11480.0000,34230.0000
"R422653","566521423007",183750.0000,478190.0000,11480.0000,29890.0000
"R422654","566521423008",183750.0000,0.0000,49610.0000,0.0000
"R422655","566521423009",183750.0000,482280.0000,11480.0000,30140.0000
"R422656","566521423010",183750.0000,491060.0000,11480.0000,30690.0000
"R422657","566521423011",183750.0000,480530.0000,11480.0000,30030.0000
"R422658","566521423012",183750.0000,516740.0000,11480.0000,32300.0000
"R422659","566521423013",183750.0000,677070.0000,11480.0000,42320.0000
"R422660","566521423014",174380.0000,501080.0000,10900.0000,31320.0000
"R422661","566521423015",166880.0000,513140.0000,10430.0000,32070.0000
"R422662","566522205008",245630.0000,0.0000,66320.0000,0.0000
"R422663","566522205009",245630.0000,898010.0000,15350.0000,56130.0000
"R422664","566522205010",245630.0000,979900.0000,15350.0000,61240.0000
"R422665","566522205011",245630.0000,808920.0000,15350.0000,50560.0000
"R422666","566521423016",245630.0000,988130.0000,15350.0000,61760.0000
"R422667","566521423017",245630.0000,955850.0000,15350.0000,59740.0000
"R422668","566521423018",245630.0000,743400.0000,15350.0000,46460.0000
"R422669","566521423019",245630.0000,749510.0000,15350.0000,46840.0000
"R422670","566521423020",245630.0000,552640.0000,15350.0000,34540.0000
"R422671","566521423021",245630.0000,741290.0000,15350.0000,46330.0000
"R422672","566521424002",264380.0000,806670.0000,16520.0000,50420.0000
"R422673","566521424003",264380.0000,889150.0000,16520.0000,55570.0000
"R422674","566521424004",264380.0000,881400.0000,16520.0000,55090.0000
"R422675","566521424005",264380.0000,435450.0000,16520.0000,27220.0000
"R422676","566521424006",264380.0000,787820.0000,16520.0000,49240.0000
"R422677","566521424007",264380.0000,61530.0000,16520.0000,3850.0000
"R422678","566521424008",225990.0000,631240.0000,14120.0000,39450.0000
"R422679","566521424009",264380.0000,916070.0000,16520.0000,57250.0000
"R422680","566522207001",183750.0000,443190.0000,11480.0000,27700.0000
"R422681","566522207002",183750.0000,455910.0000,11480.0000,28490.0000
"R422682","566522207003",183750.0000,600600.0000,11480.0000,37540.0000
"R422683","566522207004",183750.0000,653170.0000,11480.0000,40820.0000
"R422684","566522207005",183750.0000,578160.0000,11480.0000,36140.0000
"R422685","566522207006",183750.0000,536610.0000,11480.0000,33540.0000
"R422686","566522207007",238130.0000,792120.0000,14880.0000,49510.0000
"R422687","566522207008",238130.0000,649610.0000,14880.0000,40600.0000
"R422688","566521400128",9900.0000,0.0000,2670.0000,0.0000
"R422689","566521400129",9900.0000,0.0000,2670.0000,0.0000
"R422697","566522200099",9900.0000,0.0000,2670.0000,0.0000
"R422698","566522305002",183750.0000,534120.0000,11480.0000,33380.0000
"R422699","566522305012",245630.0000,812870.0000,15350.0000,50800.0000
"R422700","566522305013",245630.0000,1019060.0000,15350.0000,63690.0000
"R422702","566522305015",245630.0000,951790.0000,15350.0000,59490.0000
"R422703","566522305016",245630.0000,462560.0000,15350.0000,28910.0000
"R422704","566522305017",245630.0000,986260.0000,15350.0000,61640.0000
"R422705","566522305018",245630.0000,963310.0000,15350.0000,60210.0000
"R422706","566522305019",245630.0000,931440.0000,15350.0000,58220.0000
"R422707","566522306002",264380.0000,834060.0000,16520.0000,52130.0000
"R422708","566522306003",264380.0000,365860.0000,16520.0000,22870.0000
"R422709","566522306004",264380.0000,0.0000,71380.0000,0.0000
"R422710","566522306005",264380.0000,0.0000,71380.0000,0.0000
"R422711","566522306006",264380.0000,988900.0000,16520.0000,61810.0000
"R422712","566522306007",264380.0000,0.0000,71380.0000,0.0000
"R422713","566522306008",264380.0000,879870.0000,16520.0000,54990.0000
"R422714","566522306009",300000.0000,0.0000,81000.0000,0.0000
"R422715","566522306010",264380.0000,1721160.0000,16520.0000,107570.0000
"R422716","566521100131",9900.0000,0.0000,620.0000,0.0000
"R422717","566521100132",9900.0000,0.0000,620.0000,0.0000
"R422720","566521100135",9900.0000,0.0000,620.0000,0.0000
"R422721","566522200086",9900.0000,0.0000,2670.0000,0.0000
"R422722","566522200087",9900.0000,0.0000,620.0000,0.0000
"R422727","566912107011",203620.0000,0.0000,12730.0000,0.0000
"R422728","566912107012",149140.0000,259620.0000,9320.0000,16230.0000
"R422730","566521200121",282750.0000,0.0000,76340.0000,0.0000
"R422735","567711105002",149300.0000,734570.0000,40310.0000,198330.0000
"R422736","567702414003",130390.0000,1364000.0000,35210.0000,368280.0000
"R422737","567702414004",194300.0000,1108290.0000,52460.0000,299240.0000
"R422738","567711105025",796280.0000,2258000.0000,215000.0000,609660.0000
"R422739","567702414001",176640.0000,0.0000,47690.0000,0.0000
"R422740","567711105003",149300.0000,1256180.0000,40310.0000,339170.0000
"R422744","567711105007",124420.0000,0.0000,33590.0000,0.0000
"R422745","567711105008",149300.0000,0.0000,40310.0000,0.0000
"R422746","567711105009",174200.0000,1127600.0000,47030.0000,304450.0000
"R422748","567711105011",123420.0000,0.0000,33320.0000,0.0000
"R422749","567711105012",119440.0000,0.0000,32250.0000,0.0000
"R422751","567711105014",194090.0000,0.0000,52400.0000,0.0000
"R422752","567711105015",149300.0000,651050.0000,40310.0000,175780.0000
"R422753","567711105016",149300.0000,0.0000,40310.0000,0.0000
"R422754","567711105017",149300.0000,686650.0000,40310.0000,185400.0000
"R422755","567702414002",149300.0000,324560.0000,40310.0000,87630.0000
"R422756","567702414005",149300.0000,849230.0000,40310.0000,229290.0000
"R422757","567702414006",149300.0000,296400.0000,40310.0000,80030.0000
"R422758","567702414007",132480.0000,0.0000,35770.0000,0.0000
"R422759","567702414008",141310.0000,0.0000,38150.0000,0.0000
"R422760","567711105018",141310.0000,0.0000,38150.0000,0.0000
"R422763","567711105021",141310.0000,997690.0000,38150.0000,269380.0000
"R422764","567711105022",141310.0000,888880.0000,38150.0000,240000.0000
"R422765","567711105023",179160.0000,1360420.0000,48370.0000,367310.0000
"R422766","567711105024",141310.0000,0.0000,38150.0000,0.0000
"R422767","567711105026",56730.0000,0.0000,15320.0000,0.0000
"R422768","567711105027",169210.0000,0.0000,45690.0000,0.0000
"R422769","567711105028",169210.0000,0.0000,45690.0000,0.0000
"R422770","567711105029",248840.0000,1320690.0000,67190.0000,356590.0000
"R422771","567711105030",248840.0000,0.0000,67190.0000,0.0000
"R422773","567702213027",240.0000,0.0000,60.0000,0.0000
"R422774","567702213028",240.0000,0.0000,60.0000,0.0000
"R422775","567702213029",240.0000,0.0000,60.0000,0.0000
"R422776","567702213030",240.0000,0.0000,60.0000,0.0000
"R422777","567702213031",280.0000,0.0000,80.0000,0.0000
"R422778","566522300101",9640.0000,0.0000,2600.0000,0.0000
"R422781","567715201001",80350.0000,392930.0000,5020.0000,24560.0000
"R422782","567715201022",80350.0000,540930.0000,5020.0000,33810.0000
"R422783","567715201023",80350.0000,354720.0000,5020.0000,22170.0000
"R422784","567715201048",70310.0000,483090.0000,4390.0000,30190.0000
"R422786","567715201002",80350.0000,321800.0000,5020.0000,20110.0000
"R422787","567715201003",80350.0000,279620.0000,5020.0000,17480.0000
"R422788","567715201004",80350.0000,580460.0000,5020.0000,36280.0000
"R422789","567715201005",80350.0000,319890.0000,5020.0000,19990.0000
"R422790","567715201006",80350.0000,481270.0000,5020.0000,30080.0000
"R422791","567715201007",80350.0000,395700.0000,5020.0000,24730.0000
"R422793","567715201009",80350.0000,422520.0000,5020.0000,26410.0000
"R422794","567715201010",70310.0000,428410.0000,4390.0000,26780.0000
"R422795","567715201011",70310.0000,424000.0000,4390.0000,26500.0000
"R422796","567715201012",70310.0000,452690.0000,4390.0000,28290.0000
"R422797","567715201013",67500.0000,302930.0000,4220.0000,18930.0000
"R422799","567715201015",80350.0000,478410.0000,5020.0000,29900.0000
"R422800","567715201016",80350.0000,371530.0000,5020.0000,23220.0000
"R422801","567715201017",80350.0000,363970.0000,5020.0000,22750.0000
"R422803","567715201019",70310.0000,415120.0000,4390.0000,25950.0000
"R422804","567715201020",70310.0000,453560.0000,4390.0000,28350.0000
"R422805","567715201021",70310.0000,498750.0000,4390.0000,31170.0000
"R422806","567715201024",80350.0000,284210.0000,5020.0000,17760.0000
"R422807","567715201025",80350.0000,282590.0000,5020.0000,17660.0000
"R422808","567715201026",80350.0000,298700.0000,5020.0000,18670.0000
"R422809","567715201027",80350.0000,465260.0000,5020.0000,29080.0000
"R422810","567715201028",80350.0000,430600.0000,5020.0000,26910.0000
"R422811","567715201029",80350.0000,621050.0000,5020.0000,38820.0000
"R422812","567715201030",80350.0000,402980.0000,5020.0000,25190.0000
"R422813","567715201031",80350.0000,412620.0000,5020.0000,25790.0000
"R422814","567715201032",80350.0000,443740.0000,5020.0000,27730.0000
"R422815","567715201033",80350.0000,355360.0000,5020.0000,22210.0000
"R422816","567715201034",80350.0000,382280.0000,5020.0000,23890.0000
"R422817","567715201035",80350.0000,433010.0000,5020.0000,27060.0000
"R422818","567715201036",80350.0000,345130.0000,5020.0000,21570.0000
"R422819","567715201037",80350.0000,417490.0000,5020.0000,26090.0000
"R422820","567715201038",80350.0000,477910.0000,5020.0000,29870.0000
"R422821","567715201039",80350.0000,355580.0000,5020.0000,22220.0000
"R422822","567715201040",80350.0000,349590.0000,5020.0000,21850.0000
"R422823","567715201041",80350.0000,338750.0000,5020.0000,21170.0000
"R422824","567715201042",80350.0000,354840.0000,5020.0000,22180.0000
"R422825","567715201043",80350.0000,322590.0000,5020.0000,20160.0000
"R422826","567715201044",80350.0000,392930.0000,5020.0000,24560.0000
"R422827","567715201045",80350.0000,358280.0000,5020.0000,22390.0000
"R422828","567715201046",80350.0000,399380.0000,5020.0000,24960.0000
"R422830","567107308043",150.0000,0.0000,40.0000,0.0000
"R422836","616322400205",3620.0000,0.0000,980.0000,0.0000
"R422837","616322400206",420.0000,0.0000,110.0000,0.0000
"R422838","566521415052",165000.0000,539360.0000,10310.0000,33710.0000
"R422839","566521415053",165000.0000,506450.0000,10310.0000,31650.0000
"R422840","566521415054",165000.0000,539360.0000,10310.0000,33710.0000
"R422841","566521415055",165000.0000,539360.0000,10310.0000,33710.0000
"R422842","566521415056",165000.0000,540100.0000,10310.0000,33760.0000
"R422843","566521415057",165000.0000,539360.0000,10310.0000,33710.0000
"R422844","566521415058",165000.0000,539360.0000,10310.0000,33710.0000
"R422845","566521415059",300000.0000,0.0000,81000.0000,0.0000
"R422846","567504400312",215250.0000,297230.0000,13450.0000,18580.0000
"R422847","567504400313",253740.0000,396350.0000,15860.0000,24770.0000
"R422848","567712312001",85000.0000,454130.0000,5310.0000,28380.0000
"R422849","567712312002",85000.0000,406680.0000,5310.0000,25420.0000
"R422850","567712312003",85000.0000,456390.0000,5310.0000,28520.0000
"R422851","567712312004",85000.0000,420740.0000,5310.0000,26300.0000
"R422852","567712312005",85000.0000,634540.0000,5310.0000,39660.0000
"R422853","567712312006",85000.0000,465240.0000,5310.0000,29080.0000
"R422854","567712312007",85000.0000,410160.0000,5310.0000,25640.0000
"R422855","567712312008",85000.0000,397690.0000,5310.0000,24860.0000
"R422856","567712312009",85000.0000,0.0000,22950.0000,0.0000
"R422857","567712312010",85000.0000,433030.0000,5310.0000,27060.0000
"R422858","567712312011",85000.0000,424790.0000,5310.0000,26550.0000
"R422859","567712312012",85000.0000,564890.0000,5310.0000,35310.0000
"R422860","567712312013",85000.0000,465250.0000,5310.0000,29080.0000
"R422862","567716101026",78370.0000,343490.0000,4900.0000,21470.0000
"R422863","594301100147",109820.0000,0.0000,29650.0000,0.0000
"R422867","567316100124",65870.0000,215690.0000,17790.0000,17950.0000
"R422868","565720100815",800.0000,0.0000,220.0000,0.0000
"R422869","565721200814",2130.0000,0.0000,580.0000,0.0000
"R422871","590314100674",22620.0000,358550.0000,6110.0000,34610.0000
"R422872","590314100675",178500.0000,470900.0000,11160.0000,29430.0000
"R422873","590314100676",191570.0000,447160.0000,11970.0000,27950.0000
"R422879","590118100360",10280.0000,279710.0000,2780.0000,17480.0000
"R422880","590118100361",228110.0000,267410.0000,14260.0000,16710.0000
"R422883","566520214004",89930.0000,0.0000,24280.0000,0.0000
"R422884","566732404052",0.0000,738380.0000,0.0000,199360.0000
"R422887","567501207080",53330.0000,412350.0000,3330.0000,25770.0000
"R422888","567501207081",75600.0000,437930.0000,4730.0000,27370.0000
"R422889","566309300161",368130.0000,1768980.0000,23010.0000,110560.0000
"R422890","566309300162",302810.0000,1073110.0000,18930.0000,67070.0000
"R422892","566515310132",615000.0000,1825030.0000,38440.0000,114060.0000
"R422893","559317300079",80240.0000,0.0000,21660.0000,0.0000
"R422894","566515310133",456230.0000,2040820.0000,28510.0000,127550.0000
"R422895","566515310134",236780.0000,1777500.0000,14800.0000,111090.0000
"R422896","566515310135",456230.0000,1696380.0000,28510.0000,106020.0000
"R422897","566515410112",137580.0000,834700.0000,8600.0000,52170.0000
"R422898","566515410113",134280.0000,1279350.0000,8390.0000,79960.0000
"R422899","566515410114",256250.0000,1426860.0000,16020.0000,89180.0000
"R422900","567502414014",64530.0000,329380.0000,4030.0000,20590.0000
"R422901","566515410115",128130.0000,917680.0000,8010.0000,57360.0000
"R422902","566515310136",640630.0000,0.0000,172970.0000,0.0000
"R422903","566515410116",615000.0000,0.0000,166050.0000,0.0000
"R422904","566513200119",415990.0000,1038380.0000,26000.0000,64900.0000
"R422905","566513200120",354380.0000,701400.0000,22150.0000,43840.0000
"R422906","566513200121",197930.0000,1211530.0000,12370.0000,75720.0000
"R422909","566513200124",150.0000,0.0000,40.0000,0.0000
"R422910","566520300013",0.0000,594840.0000,0.0000,37180.0000
"R422911","566520300014",0.0000,566520.0000,0.0000,35410.0000
"R422912","566520300015",0.0000,566520.0000,0.0000,35410.0000
"R422913","566520300016",0.0000,594840.0000,0.0000,37180.0000
"R422914","566520300017",690.0000,0.0000,190.0000,0.0000
"R422915","567526300314",18100.0000,0.0000,4890.0000,0.0000
"R422916","567526300315",30650.0000,0.0000,8280.0000,0.0000
"R422917","590125200457",45450.0000,48530.0000,12270.0000,3030.0000
"R422918","590125200458",5610.0000,287900.0000,1520.0000,18550.0000
